Event/Message Name,Enum,Logical Value,Literal Value
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1EabMeasurementInitiationFailure,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1EabMeasurementInitiationFailure,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1EabMeasurementInitiationFailure,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1EabMeasurementInitiationFailure,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1EabMeasurementInitiationRequest,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1EabMeasurementInitiationRequest,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1EabMeasurementInitiationRequest,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1EabMeasurementInitiationRequest,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1EabMeasurementInitiationResponse,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1EabMeasurementInitiationResponse,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1EabMeasurementInitiationResponse,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1EabMeasurementInitiationResponse,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1EabMeasurementReport,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1EabMeasurementReport,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1EabMeasurementReport,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1EabMeasurementReport,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1EabMeasurementTerminationRequest,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1EabMeasurementTerminationRequest,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1EabMeasurementTerminationRequest,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1EabMeasurementTerminationRequest,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1EabMeasurementTerminationRequest,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1EabMeasurementTerminationResponse,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1EabMeasurementTerminationResponse,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1EabMeasurementTerminationResponse,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1EabMeasurementTerminationResponse,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1EabMeasurementTerminationResponse,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1EabPimDetectionReport,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1EabPimDetectionReport,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1EabPimDetectionReport,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1EabPimDetectionReport,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1EabPimDetectionReport,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1EabUacBarringInformationControl,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1EabUacBarringInformationControl,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1EabUacBarringInformationControl,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1EabUacBarringInformationControl,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1EabUacBarringInformationControl,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1EabUacBarringInformationFeedback,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1EabUacBarringInformationFeedback,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1EabUacBarringInformationFeedback,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1EabUacBarringInformationFeedback,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1EabUacBarringInformationFeedback,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1EabUacBarringInformationFeedback,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1EabUacBarringInformationFeedback,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1EabUacBarringInformationFeedback,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1EabUacBarringInformationFeedback,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
