pmEvent Name,Event Parameter Name,'UNAVAILABLE' possible (Y/N),Pico Support (Y/N),Deprecated since
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_COVERAGE_ENB_ID_15,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_0,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_1,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_2,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_3,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_4,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_5,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_6,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_7,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_8,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_9,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_10,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_11,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_12,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_13,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_14,N,N,
INTERNAL_EVENT_CELL_SLEEP_CRITERIA_FAILED,EVENT_PARAM_INC_X2_IF_MOB_HO_15,N,N,
INTERNAL_EVENT_CELL_SLEEP_PROHIBIT_TRIGGERED,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_CELL_SLEEP_PROHIBIT_TRIGGERED,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_CELL_SLEEP_PROHIBIT_TRIGGERED,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_CELL_SLEEP_PROHIBIT_TRIGGERED,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_CELL_SLEEP_PROHIBIT_TRIGGERED,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_CELL_SLEEP_PROHIBIT_TRIGGERED,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_CELL_SLEEP_PROHIBIT_TRIGGERED,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_CELL_SLEEP_PROHIBIT_TRIGGERED,EVENT_PARAM_COVERAGE_ENB_ID,N,N,
INTERNAL_EVENT_CELL_SLEEP_PROHIBIT_TRIGGERED,EVENT_PARAM_SLEEP_PROHIBIT_TIME,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_DETECTION_DL_PRB_USAGE,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_DETECTION_DL_PRB_THRESHOLD,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_DETECTION_UES,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_DETECTION_UES_THRESHOLD,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_DETECTION_DURATION,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_ARRAY_CAPACITY_CELL_ID,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_WAKEUP_CAUSE,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_UE_LOST,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_RRC_REESTAB,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_UE_CTXT_RELEASE,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_RRC_CONN_ESTAB_ATT,N,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_DETECTION_DL_PRB_THRESHOLD_HIGH,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_DETECTION_UES_THRESHOLD_HIGH,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_DETECTED,EVENT_PARAM_DETECTION_DURATION_HIGH,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_IND_TYPE,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_SEQ_WAKEUP_DETECTION_DL_PRB_LOAD,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_SEQUENCE_WAKEUP_DETECTION_DL_PRB_THRESHOLD,N,N,24.Q4
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_SEQ_WAKEUP_DETECTION_UES_LOAD,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_SEQUENCE_WAKEUP_DETECTION_UES_THRESHOLD,N,N,24.Q4
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_PARAM_CAPACITY_CELL_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_IND_RECEIVED,EVENT_ARRAY_CAPACITY_CELL_ID,Y,N,24.Q4
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_CSM_RESULT,N,N,
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_COVERAGE_CELL_ID,Y,N,L16B
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_COVERAGE_ENB_ID,Y,N,
INTERNAL_EVENT_CELL_WAKEUP_TRIGGERED,EVENT_PARAM_NEIGHBOUR_ENB_ID,Y,N,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_MESSAGE_ID,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_SERIAL_NUMBER,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_CMAS_REPET_RESULT,N,Y,
INTERNAL_EVENT_CMAS_REPET_STOPPED,EVENT_PARAM_NO_OF_REPET_COMPL,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_NO_OF_REPET_REQ,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_REPET_PERIOD,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_MESSAGE_ID,N,Y,
INTERNAL_EVENT_CMAS_REQ,EVENT_PARAM_SERIAL_NUMBER,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_CMAS_RESULT,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_MESSAGE_ID,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_SERIAL_NUMBER,N,Y,
INTERNAL_EVENT_CMAS_RESP,EVENT_PARAM_NO_OF_REPET_REQ,N,Y,
INTERNAL_EVENT_COV_CELL_DISCOVERY_END,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_END,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_END,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_END,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_END,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_END,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_END,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_START,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_START,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_START,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_START,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_START,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_START,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_START,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_ARRAY_COVERAGE_CELL_ID,Y,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_PARAM_CSM_RESULT,N,N,
INTERNAL_EVENT_COV_CELL_DISCOVERY_UPDATE,EVENT_PARAM_FREQ,Y,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_ENBS1APID,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_MMES1APID,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_GUMMEI,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_RAC_UE_REF,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_DLHARQ_ANMODE_CONFIG_BUNDLING,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_DLHARQ_ANMODE_CONFIG_REL8MUX,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_DLHARQ_ANMODE_CONFIG_REL10MUX,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_DLHARQ_ANMODE_CONFIG_FORMAT3,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_DLHARQ_ANMODE_CONFIG_FORMAT3_CA,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,EVENT_PARAM_DLHARQ_ANMODE_CONFIG_FORMAT1BCS_CA,N,N,
INTERNAL_EVENT_DLHARQ_ANMODE_CONFIG,Spare 9 Bytes,Y,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_ENBS1APID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_MMES1APID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_GUMMEI,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_RAC_UE_REF,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,EVENT_PARAM_RRC_CONFIG_REJECT_CAUSE,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_CONFIG_REJECT,Spare 9 Bytes,Y,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_ENBS1APID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_MMES1APID,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_GUMMEI,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_RAC_UE_REF,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,EVENT_PARAM_MEAS_REP_DISCARD_CAUSE,N,N,
INTERNAL_EVENT_DL_COMP_MEAS_REP_DISCARD,Spare 9 Bytes,Y,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STARTED,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STARTED,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STARTED,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STARTED,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STARTED,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STARTED,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STARTED,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STARTED,EVENT_PARAM_DYNAMIC_UE_ADMISSION_STATE,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STOPPED,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STOPPED,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STOPPED,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STOPPED,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STOPPED,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STOPPED,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_STOPPED,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_UPDATED,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_UPDATED,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_UPDATED,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_UPDATED,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_UPDATED,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_UPDATED,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_UPDATED,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_BLOCKING_UPDATED,EVENT_PARAM_DYNAMIC_UE_ADMISSION_STATE,N,N,
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_TIMESTAMP_HOUR,N,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_TIMESTAMP_SECOND,N,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_SCANNER_ID,N,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_RBS_MODULE_ID,N,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_GLOBAL_CELL_ID,N,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_ENBS1APID,Y,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_MMES1APID,Y,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_GUMMEI,Y,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_RAC_UE_REF,Y,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,Y,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_DUAC_QUEUE_TIME,N,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_DUAC_QUEUE_REQUEST_TYPE,Y,N,20.Q2
INTERNAL_EVENT_DYNAMIC_UE_ADMISSION_QUEUE_ATT,EVENT_PARAM_DUAC_QUEUE_REQ_IS_VOICE,Y,N,20.Q2
INTERNAL_EVENT_ENDC_SETUP_BUF_MON_REPORT,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_EVENT_ENDC_SETUP_BUF_MON_REPORT,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_EVENT_ENDC_SETUP_BUF_MON_REPORT,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_EVENT_ENDC_SETUP_BUF_MON_REPORT,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_EVENT_ENDC_SETUP_BUF_MON_REPORT,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_EVENT_ENDC_SETUP_BUF_MON_REPORT,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_EVENT_ENDC_SETUP_BUF_MON_REPORT,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_EVENT_ENDC_SETUP_BUF_MON_REPORT,EVENT_PARAM_ENBS1APID,N,N,
INTERNAL_EVENT_ENDC_SETUP_BUF_MON_REPORT,EVENT_PARAM_MMES1APID,N,N,
