PmEvent Name,Compound Type,Parameter Name,GPB Field Number,PmEventHeader/Payload,Parameter Type,Containing Oneof,Filters
DuF1WriteReplaceWarningRequest,Asn1Message,msg_direction,1,Payload,enum MsgDirection,,
DuF1WriteReplaceWarningRequest,Asn1Message,msg_content,2,Payload,bytes,,
DuF1WriteReplaceWarningRequest,Asn1Message,protocol_name,3,Payload,repeated <enum ProtocolName>,,
DuF1WriteReplaceWarningResponse,Asn1Message,msg_direction,1,Payload,enum MsgDirection,,
DuF1WriteReplaceWarningResponse,Asn1Message,msg_content,2,Payload,bytes,,
DuF1WriteReplaceWarningResponse,Asn1Message,protocol_name,3,Payload,repeated <enum ProtocolName>,,
DuPerRimMeasurementReport,DetectedRimRsSeqInfo,n_t_rim,1,Payload,int64,,
DuPerRimMeasurementReport,DetectedRimRsSeqInfo,rs_type,2,Payload,enum RimRsType,,
DuPerRimMeasurementReport,DetectedRimRsSeqInfo,set_id,3,Payload,int64,,
DuPerRimMeasurementReport,DetectedRimRsSeqInfo,detected_sym_idx,4,Payload,int64,,
DuPerRimMeasurementReport,DetectedRimRsSeqInfo,detected_seq_pwr,5,Payload,sint64,,
DuPerRimMeasurementReport,DetectedRimRsSeqInfo,distance,6,Payload,int64,,
DuPerRimMeasurementReport,DetectedRimRsSeqInfo,enough_not_enough,7,Payload,enum RimMitigation,,
DuPerRimMeasurementReport,DetectedRimRsSeqInfo,near_far,8,Payload,enum RimDistance,,
DuPerUeBwpConf,BwpConfig,nci,1,Payload,int64,,
DuPerUeBwpConf,BwpConfig,bwp_conf_ue_count,2,Payload,repeated <int64>,,
DuPimMeasurementsRep,PimAggressorId,nci,1,Payload,int64,,
DuPimMeasurementsRep,PimAggressorInformation,aggressor_ids,1,Payload,repeated <PimAggressorId>,,
DuPimMeasurementsRep,PimAggressorInformation,pim_type,2,Payload,enum PimType,,
DuPimMeasurementsRep,PimAggressorInformation,pim_interference_pwr,3,Payload,enum PimInterferencePwr,,
DuPimMeasurementsRep,PimAggressorInformation,pim_detection_reliability,4,Payload,int64,,
DuProcUeContextModification,GlobalGnbId,plmn_identity,1,Payload,bytes,,
DuProcUeContextModification,GlobalGnbId,gnb_id,2,Payload,int64,,
DuProcUeContextModification,AlternativeQosTreatment,priority_domain,1,Payload,int64,,
DuProcUeContextModification,AlternativeQosTreatment,relative_priority,2,Payload,int64,,
DuProcUeContextModification,AlternativeQosTreatment,relative_priority_mode,3,Payload,enum RelativePriorityMode,,
DuProcUeContextModification,AlternativeQosTreatment,scheduling_algorithm,4,Payload,enum SchedulingAlgorithm,,
DuProcUeContextModification,AlternativeQosTreatment,residual_resource_used,5,Payload,enum PmBooleanType,,
DuProcUeContextModification,DrbModification,drb_id,1,Payload,int64,,
DuProcUeContextModification,DrbModification,bearer_type_change,2,Payload,enum BearerTypeChange,,
DuProcUeContextModification,DrbModification,old_qos_value,3,Payload,int64,,
DuProcUeContextModification,DrbModification,qos_value,4,Payload,int64,,
DuProcUeContextModification,DrbModification,s_nssai,5,Payload,bytes,,
DuProcUeContextModification,DrbModification,preemption_required,6,Payload,enum PmBooleanType,,
DuProcUeContextModification,DrbModification,alternative_qos_treatment,7,Payload,AlternativeQosTreatment,,
DuProcUeContextModification,DrbModification,soft_admitted,8,Payload,enum PmBooleanType,,
DuProcUeContextModification,DrbSetup,drb_id,1,Payload,int64,,
DuProcUeContextModification,DrbSetup,qos_value,2,Payload,int64,,Qos
DuProcUeContextModification,DrbSetup,s_nssai,3,Payload,bytes,,
DuProcUeContextModification,DrbSetup,pusch_rep_type_a,4,Payload,enum PuschRepTypeA,,
DuProcUeContextModification,DrbSetup,scheduling_algorithm_dl,5,Payload,enum SchedulingAlgorithm,,
DuProcUeContextModification,DrbSetup,scheduling_algorithm_ul,6,Payload,enum SchedulingAlgorithm,,
DuProcUeContextModification,DrbSetup,rate_control_status_dl,7,Payload,enum RateControlStatus,,
DuProcUeContextModification,DrbSetup,rate_control_status_ul,8,Payload,enum RateControlStatus,,
DuProcUeContextModification,DrbSetup,pucch_sr_delay,9,Payload,enum PucchSrDelay,,
DuProcUeContextModification,DrbSetup,preemption_required,10,Payload,enum PmBooleanType,,
DuProcUeContextModification,DrbSetup,alternative_qos_treatment,11,Payload,AlternativeQosTreatment,,
DuProcUeContextModification,DrbSetup,soft_admitted,12,Payload,enum PmBooleanType,,
DuProcUeContextModification,DrbFailedToBeSetup,drb_id,1,Payload,int64,,
DuProcUeContextModification,DrbFailedToBeSetup,prioritized_rate_reject,2,Payload,enum PmBooleanType,,
DuProcUeContextModification,DrbFailedToBeSetup,qos_value,3,Payload,int64,,
DuProcUeContextModification,DrbFailedToBeSetup,s_nssai,4,Payload,bytes,,
DuProcUeContextModification,DrbFailedToBeSetup,rat_frequency_priority_info,5,Payload,int64,,
DuProcUeContextModification,DrbFailedToBeSetup,priority_level,6,Payload,int64,,
DuProcUeContextModification,DrbFailedToBeSetup,drb_additional_cause,7,Payload,enum AdditionalCause,,
DuProcUeContextModification,DrbFailedToBeModified,drb_id,1,Payload,int64,,
DuProcUeContextModification,DrbFailedToBeModified,prioritized_rate_reject,2,Payload,enum PmBooleanType,,
DuProcUeContextModification,DrbFailedToBeModified,qos_value,3,Payload,int64,,
DuProcUeContextModification,DrbFailedToBeModified,cause_group,4,Payload,enum CauseGroup,,
DuProcUeContextModification,DrbFailedToBeModified,cause,5,Payload,int64,,
DuProcUeContextModification,DrbFailedToBeModified,s_nssai,6,Payload,bytes,,
DuProcUeContextModification,DrbFailedToBeModified,rat_frequency_priority_info,7,Payload,int64,,
DuProcUeContextModification,DrbFailedToBeModified,priority_level,8,Payload,int64,,
DuProcUeContextModification,DrbFailedToBeModified,drb_additional_cause,9,Payload,enum AdditionalCause,,
DuProcUeContextModification,PduSessionAdmissionRejected,pdu_session_id,1,,int64,,
DuProcUeContextModification,SrbSetup,srb_id,1,,int64,,
DuProcUeContextModification,SrbFailedToBeSetup,srb_id,1,,int64,,
DuProcUeContextRelease,GlobalGnbId,plmn_identity,1,Payload,bytes,,
DuProcUeContextRelease,GlobalGnbId,gnb_id,2,Payload,int64,,
DuProcUeContextSetup,GlobalGnbId,plmn_identity,1,Payload,bytes,,
DuProcUeContextSetup,GlobalGnbId,gnb_id,2,Payload,int64,,
DuProcUeContextSetup,AlternativeQosTreatment,priority_domain,1,Payload,int64,,
DuProcUeContextSetup,AlternativeQosTreatment,relative_priority,2,Payload,int64,,
DuProcUeContextSetup,AlternativeQosTreatment,relative_priority_mode,3,Payload,enum RelativePriorityMode,,
DuProcUeContextSetup,AlternativeQosTreatment,scheduling_algorithm,4,Payload,enum SchedulingAlgorithm,,
DuProcUeContextSetup,AlternativeQosTreatment,residual_resource_used,5,Payload,enum PmBooleanType,,
DuProcUeContextSetup,DrbSetup,drb_id,1,Payload,int64,,
DuProcUeContextSetup,DrbSetup,qos_value,2,Payload,int64,,Qos
DuProcUeContextSetup,DrbSetup,s_nssai,3,Payload,bytes,,
DuProcUeContextSetup,DrbSetup,pusch_rep_type_a,4,Payload,enum PuschRepTypeA,,
DuProcUeContextSetup,DrbSetup,scheduling_algorithm_dl,5,Payload,enum SchedulingAlgorithm,,
DuProcUeContextSetup,DrbSetup,scheduling_algorithm_ul,6,Payload,enum SchedulingAlgorithm,,
DuProcUeContextSetup,DrbSetup,rate_control_status_dl,7,Payload,enum RateControlStatus,,
DuProcUeContextSetup,DrbSetup,rate_control_status_ul,8,Payload,enum RateControlStatus,,
DuProcUeContextSetup,DrbSetup,pucch_sr_delay,9,Payload,enum PucchSrDelay,,
DuProcUeContextSetup,DrbSetup,preemption_required,10,Payload,enum PmBooleanType,,
DuProcUeContextSetup,DrbSetup,alternative_qos_treatment,11,Payload,AlternativeQosTreatment,,
DuProcUeContextSetup,DrbSetup,soft_admitted,12,Payload,enum PmBooleanType,,
DuProcUeContextSetup,DrbFailedToBeSetup,drb_id,1,Payload,int64,,
DuProcUeContextSetup,DrbFailedToBeSetup,prioritized_rate_reject,2,Payload,enum PmBooleanType,,
DuProcUeContextSetup,DrbFailedToBeSetup,qos_value,3,Payload,int64,,
DuProcUeContextSetup,DrbFailedToBeSetup,s_nssai,4,Payload,bytes,,
